terrain,roi,season,tile,patch,sar_path,optical_path,filename
grassland,ROIs1970,fall,145,p848,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p848.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p848.png,ROIs1970_fall_s1_145_p848.png
grassland,ROIs1970,fall,145,p849,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p849.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p849.png,ROIs1970_fall_s1_145_p849.png
grassland,ROIs1970,fall,145,p85,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p85.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p85.png,ROIs1970_fall_s1_145_p85.png
grassland,ROIs1970,fall,145,p850,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p850.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p850.png,ROIs1970_fall_s1_145_p850.png
grassland,ROIs1970,fall,145,p851,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p851.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p851.png,ROIs1970_fall_s1_145_p851.png
grassland,ROIs1970,fall,145,p852,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p852.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p852.png,ROIs1970_fall_s1_145_p852.png
grassland,ROIs1970,fall,145,p853,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p853.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p853.png,ROIs1970_fall_s1_145_p853.png
grassland,ROIs1970,fall,145,p854,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p854.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p854.png,ROIs1970_fall_s1_145_p854.png
grassland,ROIs1970,fall,145,p855,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p855.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p855.png,ROIs1970_fall_s1_145_p855.png
grassland,ROIs1970,fall,145,p856,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p856.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p856.png,ROIs1970_fall_s1_145_p856.png
grassland,ROIs1970,fall,145,p857,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p857.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p857.png,ROIs1970_fall_s1_145_p857.png
grassland,ROIs1970,fall,145,p858,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p858.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p858.png,ROIs1970_fall_s1_145_p858.png
grassland,ROIs1970,fall,145,p859,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p859.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p859.png,ROIs1970_fall_s1_145_p859.png
grassland,ROIs1970,fall,145,p86,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p86.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p86.png,ROIs1970_fall_s1_145_p86.png
grassland,ROIs1970,fall,145,p860,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p860.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p860.png,ROIs1970_fall_s1_145_p860.png
grassland,ROIs1970,fall,145,p861,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p861.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p861.png,ROIs1970_fall_s1_145_p861.png
grassland,ROIs1970,fall,145,p862,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p862.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p862.png,ROIs1970_fall_s1_145_p862.png
grassland,ROIs1970,fall,145,p863,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p863.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p863.png,ROIs1970_fall_s1_145_p863.png
grassland,ROIs1970,fall,145,p864,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p864.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p864.png,ROIs1970_fall_s1_145_p864.png
grassland,ROIs1970,fall,145,p865,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p865.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p865.png,ROIs1970_fall_s1_145_p865.png
grassland,ROIs1970,fall,145,p866,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p866.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p866.png,ROIs1970_fall_s1_145_p866.png
grassland,ROIs1970,fall,145,p867,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p867.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p867.png,ROIs1970_fall_s1_145_p867.png
grassland,ROIs1970,fall,145,p868,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p868.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p868.png,ROIs1970_fall_s1_145_p868.png
grassland,ROIs1970,fall,145,p869,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p869.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p869.png,ROIs1970_fall_s1_145_p869.png
grassland,ROIs1970,fall,145,p87,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p87.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p87.png,ROIs1970_fall_s1_145_p87.png
grassland,ROIs1970,fall,145,p870,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p870.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p870.png,ROIs1970_fall_s1_145_p870.png
grassland,ROIs1970,fall,145,p871,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p871.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p871.png,ROIs1970_fall_s1_145_p871.png
grassland,ROIs1970,fall,145,p872,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p872.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p872.png,ROIs1970_fall_s1_145_p872.png
grassland,ROIs1970,fall,145,p873,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p873.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p873.png,ROIs1970_fall_s1_145_p873.png
grassland,ROIs1970,fall,145,p874,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p874.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p874.png,ROIs1970_fall_s1_145_p874.png
grassland,ROIs1970,fall,145,p875,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p875.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p875.png,ROIs1970_fall_s1_145_p875.png
grassland,ROIs1970,fall,145,p876,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p876.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p876.png,ROIs1970_fall_s1_145_p876.png
grassland,ROIs1970,fall,145,p877,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p877.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p877.png,ROIs1970_fall_s1_145_p877.png
grassland,ROIs1970,fall,145,p878,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p878.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p878.png,ROIs1970_fall_s1_145_p878.png
grassland,ROIs1970,fall,145,p879,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p879.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p879.png,ROIs1970_fall_s1_145_p879.png
grassland,ROIs1970,fall,145,p88,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p88.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p88.png,ROIs1970_fall_s1_145_p88.png
grassland,ROIs1970,fall,145,p880,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p880.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p880.png,ROIs1970_fall_s1_145_p880.png
grassland,ROIs1970,fall,145,p881,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p881.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p881.png,ROIs1970_fall_s1_145_p881.png
grassland,ROIs1970,fall,145,p882,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p882.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p882.png,ROIs1970_fall_s1_145_p882.png
grassland,ROIs1970,fall,145,p883,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p883.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p883.png,ROIs1970_fall_s1_145_p883.png
grassland,ROIs1970,fall,145,p884,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p884.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p884.png,ROIs1970_fall_s1_145_p884.png
grassland,ROIs1970,fall,145,p885,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p885.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p885.png,ROIs1970_fall_s1_145_p885.png
grassland,ROIs1970,fall,145,p886,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p886.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p886.png,ROIs1970_fall_s1_145_p886.png
grassland,ROIs1970,fall,145,p887,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p887.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p887.png,ROIs1970_fall_s1_145_p887.png
grassland,ROIs1970,fall,145,p888,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p888.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p888.png,ROIs1970_fall_s1_145_p888.png
grassland,ROIs1970,fall,145,p889,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p889.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p889.png,ROIs1970_fall_s1_145_p889.png
grassland,ROIs1970,fall,145,p89,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p89.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p89.png,ROIs1970_fall_s1_145_p89.png
grassland,ROIs1970,fall,145,p890,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p890.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p890.png,ROIs1970_fall_s1_145_p890.png
grassland,ROIs1970,fall,145,p891,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p891.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p891.png,ROIs1970_fall_s1_145_p891.png
grassland,ROIs1970,fall,145,p892,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p892.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p892.png,ROIs1970_fall_s1_145_p892.png
grassland,ROIs1970,fall,145,p893,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p893.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p893.png,ROIs1970_fall_s1_145_p893.png
grassland,ROIs1970,fall,145,p894,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p894.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p894.png,ROIs1970_fall_s1_145_p894.png
grassland,ROIs1970,fall,145,p895,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p895.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p895.png,ROIs1970_fall_s1_145_p895.png
grassland,ROIs1970,fall,145,p896,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p896.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p896.png,ROIs1970_fall_s1_145_p896.png
grassland,ROIs1970,fall,145,p897,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p897.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p897.png,ROIs1970_fall_s1_145_p897.png
grassland,ROIs1970,fall,145,p898,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p898.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p898.png,ROIs1970_fall_s1_145_p898.png
grassland,ROIs1970,fall,145,p899,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p899.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p899.png,ROIs1970_fall_s1_145_p899.png
grassland,ROIs1970,fall,145,p9,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p9.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p9.png,ROIs1970_fall_s1_145_p9.png
grassland,ROIs1970,fall,145,p90,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p90.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p90.png,ROIs1970_fall_s1_145_p90.png
grassland,ROIs1970,fall,145,p900,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p900.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p900.png,ROIs1970_fall_s1_145_p900.png
grassland,ROIs1970,fall,145,p901,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p901.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p901.png,ROIs1970_fall_s1_145_p901.png
grassland,ROIs1970,fall,145,p902,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p902.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p902.png,ROIs1970_fall_s1_145_p902.png
grassland,ROIs1970,fall,145,p903,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p903.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p903.png,ROIs1970_fall_s1_145_p903.png
grassland,ROIs1970,fall,145,p904,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p904.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p904.png,ROIs1970_fall_s1_145_p904.png
grassland,ROIs1970,fall,145,p905,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p905.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p905.png,ROIs1970_fall_s1_145_p905.png
grassland,ROIs1970,fall,145,p906,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p906.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p906.png,ROIs1970_fall_s1_145_p906.png
grassland,ROIs1970,fall,145,p907,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p907.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p907.png,ROIs1970_fall_s1_145_p907.png
grassland,ROIs1970,fall,145,p908,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p908.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p908.png,ROIs1970_fall_s1_145_p908.png
grassland,ROIs1970,fall,145,p909,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p909.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p909.png,ROIs1970_fall_s1_145_p909.png
grassland,ROIs1970,fall,145,p91,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p91.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p91.png,ROIs1970_fall_s1_145_p91.png
grassland,ROIs1970,fall,145,p910,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p910.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p910.png,ROIs1970_fall_s1_145_p910.png
grassland,ROIs1970,fall,145,p911,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p911.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p911.png,ROIs1970_fall_s1_145_p911.png
grassland,ROIs1970,fall,145,p912,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p912.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p912.png,ROIs1970_fall_s1_145_p912.png
grassland,ROIs1970,fall,145,p913,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p913.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p913.png,ROIs1970_fall_s1_145_p913.png
grassland,ROIs1970,fall,145,p914,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p914.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p914.png,ROIs1970_fall_s1_145_p914.png
grassland,ROIs1970,fall,145,p915,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p915.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p915.png,ROIs1970_fall_s1_145_p915.png
grassland,ROIs1970,fall,145,p916,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p916.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p916.png,ROIs1970_fall_s1_145_p916.png
grassland,ROIs1970,fall,145,p917,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p917.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p917.png,ROIs1970_fall_s1_145_p917.png
grassland,ROIs1970,fall,145,p918,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p918.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p918.png,ROIs1970_fall_s1_145_p918.png
grassland,ROIs1970,fall,145,p919,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p919.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p919.png,ROIs1970_fall_s1_145_p919.png
grassland,ROIs1970,fall,145,p92,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p92.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p92.png,ROIs1970_fall_s1_145_p92.png
grassland,ROIs1970,fall,145,p920,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p920.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p920.png,ROIs1970_fall_s1_145_p920.png
grassland,ROIs1970,fall,145,p921,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p921.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p921.png,ROIs1970_fall_s1_145_p921.png
grassland,ROIs1970,fall,145,p922,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p922.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p922.png,ROIs1970_fall_s1_145_p922.png
grassland,ROIs1970,fall,145,p923,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p923.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p923.png,ROIs1970_fall_s1_145_p923.png
grassland,ROIs1970,fall,145,p924,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p924.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p924.png,ROIs1970_fall_s1_145_p924.png
grassland,ROIs1970,fall,145,p925,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p925.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p925.png,ROIs1970_fall_s1_145_p925.png
grassland,ROIs1970,fall,145,p926,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p926.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p926.png,ROIs1970_fall_s1_145_p926.png
grassland,ROIs1970,fall,145,p927,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p927.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p927.png,ROIs1970_fall_s1_145_p927.png
grassland,ROIs1970,fall,145,p928,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p928.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p928.png,ROIs1970_fall_s1_145_p928.png
grassland,ROIs1970,fall,145,p929,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p929.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p929.png,ROIs1970_fall_s1_145_p929.png
grassland,ROIs1970,fall,145,p93,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p93.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p93.png,ROIs1970_fall_s1_145_p93.png
grassland,ROIs1970,fall,145,p930,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p930.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p930.png,ROIs1970_fall_s1_145_p930.png
grassland,ROIs1970,fall,145,p931,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p931.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p931.png,ROIs1970_fall_s1_145_p931.png
grassland,ROIs1970,fall,145,p932,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p932.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p932.png,ROIs1970_fall_s1_145_p932.png
grassland,ROIs1970,fall,145,p933,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p933.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p933.png,ROIs1970_fall_s1_145_p933.png
grassland,ROIs1970,fall,145,p934,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p934.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p934.png,ROIs1970_fall_s1_145_p934.png
grassland,ROIs1970,fall,145,p935,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p935.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p935.png,ROIs1970_fall_s1_145_p935.png
grassland,ROIs1970,fall,145,p936,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p936.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p936.png,ROIs1970_fall_s1_145_p936.png
grassland,ROIs1970,fall,145,p937,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p937.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p937.png,ROIs1970_fall_s1_145_p937.png
grassland,ROIs1970,fall,145,p938,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p938.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p938.png,ROIs1970_fall_s1_145_p938.png
grassland,ROIs1970,fall,145,p939,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p939.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p939.png,ROIs1970_fall_s1_145_p939.png
grassland,ROIs1970,fall,145,p94,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p94.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p94.png,ROIs1970_fall_s1_145_p94.png
grassland,ROIs1970,fall,145,p940,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p940.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p940.png,ROIs1970_fall_s1_145_p940.png
grassland,ROIs1970,fall,145,p941,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p941.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p941.png,ROIs1970_fall_s1_145_p941.png
grassland,ROIs1970,fall,145,p942,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p942.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p942.png,ROIs1970_fall_s1_145_p942.png
grassland,ROIs1970,fall,145,p943,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p943.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p943.png,ROIs1970_fall_s1_145_p943.png
grassland,ROIs1970,fall,145,p944,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p944.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p944.png,ROIs1970_fall_s1_145_p944.png
grassland,ROIs1970,fall,145,p945,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p945.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p945.png,ROIs1970_fall_s1_145_p945.png
grassland,ROIs1970,fall,145,p946,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p946.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p946.png,ROIs1970_fall_s1_145_p946.png
grassland,ROIs1970,fall,145,p947,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p947.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p947.png,ROIs1970_fall_s1_145_p947.png
grassland,ROIs1970,fall,145,p948,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p948.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p948.png,ROIs1970_fall_s1_145_p948.png
grassland,ROIs1970,fall,145,p949,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p949.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p949.png,ROIs1970_fall_s1_145_p949.png
grassland,ROIs1970,fall,145,p95,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p95.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p95.png,ROIs1970_fall_s1_145_p95.png
grassland,ROIs1970,fall,145,p950,datasets\sentinel12\v_2\grassland\s1\ROIs1970_fall_s1_145_p950.png,datasets\sentinel12\v_2\grassland\s2\ROIs1970_fall_s2_145_p950.png,ROIs1970_fall_s1_145_p950.png
